|STOCK|COUNTRY|URL
3666|SORL|US|https://www.investing.com/equities/sorl-auto-parts
3667|SPEX|US|https://www.investing.com/equities/spherix-incorp
3668|SPTN|US|https://www.investing.com/equities/spartan-stores
3669|FTFT|US|https://www.investing.com/equities/skypeople-fruit
3670|SREV|US|https://www.investing.com/equities/servicesource
3671|SP|US|https://www.investing.com/equities/standard-parking
3672|STKL|US|https://www.investing.com/equities/standard-parking
3673|STMP|US|https://www.investing.com/equities/stamps.com-inc
3674|STRA|US|https://www.investing.com/equities/strayer-education
3675|STRL|US|https://www.investing.com/equities/sterling-construc
3676|STRT|US|https://www.investing.com/equities/strattec-security
3677|SUMR|US|https://www.investing.com/equities/summer-infant
3678|AOBC|US|https://www.investing.com/equities/smith---wesson
3679|SYKE|US|https://www.investing.com/equities/sykes-enterprises
3680|SES|US|https://www.investing.com/equities/synthesis-energy
3681|SYNL|US|https://www.investing.com/equities/synalloy-corp
3682|SYPR|US|https://www.investing.com/equities/sypris-solutions
3683|TAIT|US|https://www.investing.com/equities/taitron-component
3684|TAST|US|https://www.investing.com/equities/carrols-restauran
3685|TATT|US|https://www.investing.com/equities/carrols-restauran
3686|TAYD|US|https://www.investing.com/equities/taylor-devices
3687|TGA|US|https://www.investing.com/equities/taylor-devices
3688|TITN|US|https://www.investing.com/equities/titan-machinery-i
3689|TLF|US|https://www.investing.com/equities/tandy-leather-fac
3690|TRNS|US|https://www.investing.com/equities/transcat
3691|TRS|US|https://www.investing.com/equities/trimas-corp
3692|TSRI|US|https://www.investing.com/equities/tsr
3693|TTEC|US|https://www.investing.com/equities/teletech-holdings
3694|TTEK|US|https://www.investing.com/equities/tetra-tech
3695|TTGT|US|https://www.investing.com/equities/techtarget
3696|TTMI|US|https://www.investing.com/equities/ttm-technologies
3697|TUES|US|https://www.investing.com/equities/tuesday-morning-c
3698|TWIN|US|https://www.investing.com/equities/twin-disc
3699|TWMC|US|https://www.investing.com/equities/trans-world-enter
3700|TXRH|US|https://www.investing.com/equities/texas-roadhouse
3701|UEIC|US|https://www.investing.com/equities/universal-electro
3702|UEPS|US|https://www.investing.com/equities/net-1-ueps-techno
3703|UFPI|US|https://www.investing.com/equities/universal-forest
3704|UFPT|US|https://www.investing.com/equities/ufp-technologies
3705|UG|US|https://www.investing.com/equities/united-guardian
3706|UHAL|US|https://www.investing.com/equities/amerco
3707|ULBI|US|https://www.investing.com/equities/ultralife-corp
3708|WWR|US|https://www.investing.com/equities/uranium-resources
3709|USAP|US|https://www.investing.com/equities/universal-stainle
3710|USCR|US|https://www.investing.com/equities/u-s-concrete
3711|USEG|US|https://www.investing.com/equities/u.s.-energy-corp
3712|USLM|US|https://www.investing.com/equities/united-states-ltd
3713|VALU|US|https://www.investing.com/equities/value-line
3714|VECO|US|https://www.investing.com/equities/veeco-instruments
3715|VICR|US|https://www.investing.com/equities/vicor-corp
3716|VIRC|US|https://www.investing.com/equities/virco-manufacturing
3717|VLGEA|US|https://www.investing.com/equities/village-super-market
3718|CMPR|US|https://www.investing.com/equities/vistaprint-n.v.
3719|VRA|US|https://www.investing.com/equities/vera-bradley
3720|VSEC|US|https://www.investing.com/equities/vse-corp
3721|IMBI|US|https://www.investing.com/equities/valuevision-media
3722|WDFC|US|https://www.investing.com/equities/wd-40-company
3723|WEYS|US|https://www.investing.com/equities/weyco-group
3724|WILC|US|https://www.investing.com/equities/g.-willi-food-int
3725|WINA|US|https://www.investing.com/equities/winmark-corp
3726|WIRE|US|https://www.investing.com/equities/encore-wire-corp
3727|WLDN|US|https://www.investing.com/equities/willdan-group
3728|DCAR|US|https://www.investing.com/equities/wpcs--international
3729|WVVI|US|https://www.investing.com/equities/willamette-valley
3730|WWD|US|https://www.investing.com/equities/woodward
3731|YORW|US|https://www.investing.com/equities/the-york-water-company
3732|ZAGG|US|https://www.investing.com/equities/zagg-inc
3733|ZBRA|US|https://www.investing.com/equities/zebra-tech
3734|ZEUS|US|https://www.investing.com/equities/olympic-steel
3735|ZN|US|https://www.investing.com/equities/zion-oil---gas-inc
3736|ZUMZ|US|https://www.investing.com/equities/zumiez-inc
3737|ZVO|US|https://www.investing.com/equities/bridgepoint-education
3738|PPC|US|https://www.investing.com/equities/pilgrims-pride-corp
3739|PVAC|US|https://www.investing.com/equities/penn-virginia-corp
3740|AVT|US|https://www.investing.com/equities/avnet-inc
3741|SGA|US|https://www.investing.com/equities/saga-communications-inc
3742|ZNGA|US|https://www.investing.com/equities/zynga-inc
3743|PDCE|US|https://www.investing.com/equities/pdc-energy
3744|EVK|US|https://www.investing.com/equities/ever-glory-international-group-inc
3745|FLL|US|https://www.investing.com/equities/full-house-resorts-inc
3746|ITI|US|https://www.investing.com/equities/iteris
3747|MPVD|US|https://www.investing.com/equities/iteris
3748|OESX|US|https://www.investing.com/equities/orion-energy-systems-inc
3749|TA|US|https://www.investing.com/equities/travelcenters-of-america-llc
3750|TGLS|US|https://www.investing.com/equities/andina-acquisition-corp
3751|CLIR|US|https://www.investing.com/equities/clearsign-combustion-corp
3752|CSTE|US|https://www.investing.com/equities/caesarstone-sdot-yam-ltd
3753|CUI|US|https://www.investing.com/equities/cui-global-inc
3754|CZR|US|https://www.investing.com/equities/caesars-entertainment-corp
3755|DLHC|US|https://www.investing.com/equities/dlh-holdings-corp
3756|ENPH|US|https://www.investing.com/equities/enphase-energy-inc
3757|FIVE|US|https://www.investing.com/equities/five-below-inc
3758|FRGI|US|https://www.investing.com/equities/fiesta-restaurant-group-inc
3759|BURG|US|https://www.investing.com/equities/chanticleer-holdings-inc
3760|MTSI|US|https://www.investing.com/equities/m-a-com-holding
3761|HEAR|US|https://www.investing.com/equities/parametric-sound-corp
3762|REGI|US|https://www.investing.com/equities/renewable-energy-group-inc
3763|SAEX|US|https://www.investing.com/equities/trio-merger-corp
3764|BLMN|US|https://www.investing.com/equities/bloomin-brands-inc
3765|CHUY|US|https://www.investing.com/equities/chuys-holdings-inc
3766|WW|US|https://www.investing.com/equities/weight-watcher
3767|ICON|US|https://www.investing.com/equities/iconix-brand-group
3768|WPRT|US|https://www.investing.com/equities/westport-inov-inc
3769|YTEN|US|https://www.investing.com/equities/metabolix-inc
3770|FOSL|US|https://www.investing.com/equities/fossil-inc
3771|ANGI|US|https://www.investing.com/equities/angies-list-inc
3772|WEN|US|https://www.investing.com/equities/the-wendys-co
3773|GRPN|US|https://www.investing.com/equities/groupon-inc
3774|LECO|US|https://www.investing.com/equities/lincoln-electric-holdings-inc
3775|ESLT|US|https://www.investing.com/equities/elbit-systems-limited
3776|VC|US|https://www.investing.com/equities/visteon
3777|TZOO|US|https://www.investing.com/equities/travelzoo
3778|AMCX|US|https://www.investing.com/equities/amc-networks-a
3779|CENX|US|https://www.investing.com/equities/century-aluminum-co
3780|MLCO|US|https://www.investing.com/equities/melco-crown-entertainment
3781|PENN|US|https://www.investing.com/equities/penn-national-gaming-inc
3782|TRMB|US|https://www.investing.com/equities/trimble-navigation-ltd
3783|AMBA|US|https://www.investing.com/equities/ambarella-inc
3784|LFVN|US|https://www.investing.com/equities/lifevantage-corp
3785|TRNX|US|https://www.investing.com/equities/magnegas-corp
3786|VTNR|US|https://www.investing.com/equities/vertex-energy-inc
3787|XONE|US|https://www.investing.com/equities/exone-co
3788|SAUC|US|https://www.investing.com/equities/diversified-restaurant-hld-inc
3789|HMTV|US|https://www.investing.com/equities/hemisphere-media-group-inc
3790|IPDN|US|https://www.investing.com/equities/professional-diversity-network-inc
3791|MICT|US|https://www.investing.com/equities/micronet-enertec-technologies-inc
3792|APPS|US|https://www.investing.com/equities/mandalay-digital-group-inc
3793|NRC|US|https://www.investing.com/equities/national-research-corporation
3794|SPCB|US|https://www.investing.com/equities/supercom-lt
3795|LIND|US|https://www.investing.com/equities/capitol-acq
3796|FOXF|US|https://www.investing.com/equities/fox-fctry-h
3797|HDS|US|https://www.investing.com/equities/hd-supply-h
3798|MBII|US|https://www.investing.com/equities/marron-bio
3799|NVEE|US|https://www.investing.com/equities/nv5-holding
3800|NDLS|US|https://www.investing.com/equities/noodles---c
3801|PEGI|US|https://www.investing.com/equities/pattern-ene
3802|SFM|US|https://www.investing.com/equities/sprts-frmr
3803|BMCH|US|https://www.investing.com/equities/stck-bldg-s
3804|PPSI|US|https://www.investing.com/equities/pioneer-pow
3805|SQBG|US|https://www.investing.com/equities/sequential
3806|PBPB|US|https://www.investing.com/equities/potbelly-co
3807|LGIH|US|https://www.investing.com/equities/lgi-homes
3808|STAY|US|https://www.investing.com/equities/extnd-sty-amerc
3809|HBP|US|https://www.investing.com/equities/huttig-building
3810|IPWR|US|https://www.investing.com/equities/ideal-power-inc
3811|RIBT|US|https://www.investing.com/equities/ricebran-tech
3812|HMHC|US|https://www.investing.com/equities/houghton-mifflin
3813|TRCH|US|https://www.investing.com/equities/torchlight-energ
3814|REED|US|https://www.investing.com/equities/reeds-inc
3815|GNUS|US|https://www.investing.com/equities/genius-brands-intl.
3816|WKHS|US|https://www.investing.com/equities/amp-holding-inc
3817|PAYS|US|https://www.investing.com/equities/3pea-intl-inc
3818|EVSI|US|https://www.investing.com/equities/envision-solar-intl
3819|WTER|US|https://www.investing.com/equities/the-alkaline-water
3820|RILY|US|https://www.investing.com/equities/grt-amer-grp-inc
3821|CETX|US|https://www.investing.com/equities/cemtrex-new
3822|CYRX|US|https://www.investing.com/equities/cryoport-inc
3823|STAF|US|https://www.investing.com/equities/staffing-360
3824|VUZI|US|https://www.investing.com/equities/vuzix-corp-cmn-stk
3825|VTSI|US|https://www.investing.com/equities/virtra-systems-inc
3826|MKGI|US|https://www.investing.com/equities/next-1-interactive
3827|SGLB|US|https://www.investing.com/equities/sigma-labs,-inc.
3828|YGYI|US|https://www.investing.com/equities/youngevity-internati
3829|BKYI|US|https://www.investing.com/equities/bio-key-intl-inc
3830|CODA|US|https://www.investing.com/equities/coda-octopus-group
3831|AMTX|US|https://www.investing.com/equities/aemetis-inc
3832|CELH|US|https://www.investing.com/equities/celsius-holdings
3833|BLNK|US|https://www.investing.com/equities/car-charging-group
3834|OPRX|US|https://www.investing.com/equities/optimizerx-corp
3835|SRAX|US|https://www.investing.com/equities/social-reality
3836|ALJJ|US|https://www.investing.com/equities/alj-regional-hldgs
3837|CDXC|US|https://www.investing.com/equities/chromadex-corp
3838|EPSN|US|https://www.investing.com/equities/epsilon-energy-ltd
3839|GWRS|US|https://www.investing.com/equities/gwr-global-water-resources-corp.?cid=52757
3840|NHTC|US|https://www.investing.com/equities/natural-health-trend
3841|LPCN|US|https://www.investing.com/equities/lipocine-in
3842|TACO|US|https://www.investing.com/equities/levy-acquisition
3843|BLBD|US|https://www.investing.com/equities/hennessy-capital
3844|PFIE|US|https://www.investing.com/equities/profire-ene
3845|NVFY|US|https://www.investing.com/equities/nova-lifestyle-i
3846|TEDU|US|https://www.investing.com/equities/tarena-intl-adr
3847|AMRK|US|https://www.investing.com/equities/amark-preci
3848|WATT|US|https://www.investing.com/equities/energous-co
3849|PCTY|US|https://www.investing.com/equities/paylocity-holdng
3850|MBUU|US|https://www.investing.com/equities/malibu-boats-inc
3851|LE|US|https://www.investing.com/equities/lands-end-i
3852|AGFS|US|https://www.investing.com/equities/boulevard-a
3853|SPWH|US|https://www.investing.com/equities/sportsmans
3854|SABR|US|https://www.investing.com/equities/sabre-corpo
3855|PAHC|US|https://www.investing.com/equities/phibro-anim
3856|TOUR|US|https://www.investing.com/equities/tuniu-corp
3857|TRUE|US|https://www.investing.com/equities/truecar-inc
3858|GPRO|US|https://www.investing.com/equities/gopro-inc
3859|AY|US|https://www.investing.com/equities/abengoa-yield-plc
3860|MIK|US|https://www.investing.com/equities/michaels-co
3861|QRHC|US|https://www.investing.com/equities/quest-resou
3862|TGEN|US|https://www.investing.com/equities/tecogen-inc
3863|VNOM|US|https://www.investing.com/equities/viper-energy-ut
3864|XNET|US|https://www.investing.com/equities/xunlei-ltd-adr
3865|TERP|US|https://www.investing.com/equities/terraform-power-inc
3866|LOCO|US|https://www.investing.com/equities/el-pollo-loco-holdings-inc
3867|TRUP|US|https://www.investing.com/equities/trupanion-inc
3868|EFOI|US|https://www.investing.com/equities/energy-focu
3869|MARA|US|https://www.investing.com/equities/marathon-pa
3870|FWONK|US|https://www.investing.com/equities/liberty-media-co
3871|MTBC|US|https://www.investing.com/equities/medical-tra
3872|MYOS|US|https://www.investing.com/equities/myos-corpor
3873|SPKE|US|https://www.investing.com/equities/spark-energy-inc
3874|WHLM|US|https://www.investing.com/equities/wilhelmina
3875|LTRPB|US|https://www.investing.com/equities/liberty-trpadv-b
3876|LMB|US|https://www.investing.com/equities/1347-capital-cor
3877|ERI|US|https://www.investing.com/equities/eldorado-resorts-llc
3878|LTRPA|US|https://www.investing.com/equities/liberty-tri
3879|PLAY|US|https://www.investing.com/equities/dave-busters-entertainment
3880|APDN|US|https://www.investing.com/equities/applied-dna-sciences-inc
3881|HABT|US|https://www.investing.com/equities/habit-restaurants-inc
3882|FRPT|US|https://www.investing.com/equities/freshpet-inc
3883|INSE|US|https://www.investing.com/equities/hydra-industries-acquisition
3884|LBRDA|US|https://www.investing.com/equities/liberty-broadband-srs-a
3885|LBRDK|US|https://www.investing.com/equities/liberty-broadband-srs-c
3886|KE|US|https://www.investing.com/equities/kimball-electronics
3887|SKYS|US|https://www.investing.com/equities/sky-solar-holdings-adr-rep-8
3888|TPCO|US|https://www.investing.com/equities/tribune-publishing-co
3889|INOV|US|https://www.investing.com/equities/inovalon-holdings-inc
3890|TANH|US|https://www.investing.com/equities/tantech-holdings-ltd
3891|LIQT|US|https://www.investing.com/equities/liqtech-international-inc?cid=48667
3892|ETSY|US|https://www.investing.com/equities/etsy-inc
3893|KRNT|US|https://www.investing.com/equities/kornit-digital-ltd
3894|SEDG|US|https://www.investing.com/equities/solaredge-technologies-inc
3895|STKS|US|https://www.investing.com/equities/one-group-hospitality
3896|MYT|US|https://www.investing.com/equities/delta-technology-hldg
3897|DTEA|US|https://www.investing.com/equities/davidstea-inc
3898|NEXT|US|https://www.investing.com/equities/harmony-merger-corp
3899|WING|US|https://www.investing.com/equities/wingstop-inc
3900|TSG|US|https://www.investing.com/equities/wingstop-inc
3901|DHXM|US|https://www.investing.com/equities/dhx-media
3902|LILA|US|https://www.investing.com/equities/liberty-global-lilac-a
3903|LILAK|US|https://www.investing.com/equities/liberty-global-lilac-c
3904|JMU|US|https://www.investing.com/equities/wowo-ltd
3905|HLG|US|https://www.investing.com/equities/hailiang-education-group-inc
3906|AQMS|US|https://www.investing.com/equities/aqua-metals-inc
3907|GPP|US|https://www.investing.com/equities/green-plains-partners-lp
3908|MCFT|US|https://www.investing.com/equities/mcbc-holdings-inc
3909|OLLI|US|https://www.investing.com/equities/ollies-bargain-outlet-holdings-inc
3910|RUN|US|https://www.investing.com/equities/sunrun-inc
3911|USIO|US|https://www.investing.com/equities/payment-data-systems-inc
3912|CSWI|US|https://www.investing.com/equities/csw-industrials-inc
3913|TH|US|https://www.investing.com/equities/double-eagle-acquisition-corp-unit
3914|FORK|US|https://www.investing.com/equities/fuling-global-inc
3915|PRPL|US|https://www.investing.com/equities/global-partner-acquisition-corp
3916|NBEV|US|https://www.investing.com/equities/american-brewing-company-inc
3917|AKTS|US|https://www.investing.com/equities/akoustis-technologies-inc
3918|DLTH|US|https://www.investing.com/equities/duluth-holdings-inc
3919|TWNK|US|https://www.investing.com/equities/gores-holdings-inc
3920|CCRC|US|https://www.investing.com/equities/china-customer-relations-centers
3921|NAKD|US|https://www.investing.com/equities/naked-brand-group-inc
3922|SPI|US|https://www.investing.com/equities/spi-energy-co-ltd
3923|NNDM|US|https://www.investing.com/equities/nano-dimension-ltd
3924|NVTR|US|https://www.investing.com/equities/nuvectra-corp
3925|ROSE|US|https://www.investing.com/equities/klr-energy-acquisition-corp
3926|BATRA|US|https://www.investing.com/equities/liberty-media-corp-braves-a
3927|BATRK|US|https://www.investing.com/equities/liberty-media-corp-braves-c
3928|LSXMA|US|https://www.investing.com/equities/liberty-media-corp-siriusxm-a
3929|LSXMB|US|https://www.investing.com/equities/liberty-media-corp-siriusxm-b
3930|LSXMK|US|https://www.investing.com/equities/liberty-media-corp-siriusxm-c
3931|CDEV|US|https://www.investing.com/equities/silver-run-acquisition-corp
3932|RRR|US|https://www.investing.com/equities/red-rock-resorts-inc
3933|LONE|US|https://www.investing.com/equities/lonestar-resources-ltd
3934|INNT|US|https://www.investing.com/equities/monster-digital-inc
3935|ESTR|US|https://www.investing.com/equities/boulevard-acquisition-corp-ii
3936|TPIC|US|https://www.investing.com/equities/tpi-composites-inc
3937|VTGN|US|https://www.investing.com/equities/vistagen-therapeutics-inc
3938|WTRH|US|https://www.investing.com/equities/landcadia-holdings-a
3939|SNDE|US|https://www.investing.com/equities/sundance-energy-australia-ltd
3940|TTD|US|https://www.investing.com/equities/trade-desk-inc
3941|FLNT|US|https://www.investing.com/equities/cogint-inc
3942|TYHT|US|https://www.investing.com/equities/shineco-inc
3943|WORX|US|https://www.investing.com/equities/alliance-mma-inc
3944|IEA|US|https://www.investing.com/equities/m-iii-acquisition-corp
3945|TUSK|US|https://www.investing.com/equities/mammoth-energy-services-inc
3946|XOG|US|https://www.investing.com/equities/extraction-oil-gas-inc
3947|FRTA|US|https://www.investing.com/equities/forterra-inc
3948|SND|US|https://www.investing.com/equities/smart-sand-inc
3949|PHUN|US|https://www.investing.com/equities/stellar-acquisition-iii-inc-ord
3950|SNES|US|https://www.investing.com/equities/senestech-inc
3951|PRTH|US|https://www.investing.com/equities/m-i-acquisitions-inc-unit
3952|POLA|US|https://www.investing.com/equities/polar-power-inc
3953|TRVG|US|https://www.investing.com/equities/trivago-nv
3954|YTRA|US|https://www.investing.com/equities/yatra-online-inc
3955|HEBT|US|https://www.investing.com/equities/hebron-technology-co-ltd
3956|VVPR|US|https://www.investing.com/equities/vivopower-international-plc
3957|LAUR|US|https://www.investing.com/equities/laureate-education-inc
3958|METC|US|https://www.investing.com/equities/ramaco-resources-inc
3959|ATIS|US|https://www.investing.com/equities/meridian-waste-solutions-inc
3960|IFMK|US|https://www.investing.com/equities/ifresh-inc
3961|PLYA|US|https://www.investing.com/equities/playa-hotels-resorts-bv
3962|VLRX|US|https://www.investing.com/equities/valeritas-holdings-inc
3963|VRRM|US|https://www.investing.com/equities/gores-holdings-ii-incorporated
3964|NCSM|US|https://www.investing.com/equities/ncs-multistage-holdings
3965|ALTM|US|https://www.investing.com/equities/kayne-anderson-acquisition-corp-ord
3966|NESR|US|https://www.investing.com/equities/national-energy-services-reunited
3967|SSTI|US|https://www.investing.com/equities/shotspotter-inc
3968|BOMN|US|https://www.investing.com/equities/boston-omaha-corp
3969|PIXY|US|https://www.investing.com/equities/shiftpixy
3970|SGBX|US|https://www.investing.com/equities/sg-blocks
3971|NEWA|US|https://www.investing.com/equities/newater-technology
3972|EAST|US|https://www.investing.com/equities/eastside-distilling
3973|CSSE|US|https://www.investing.com/equities/chicken-soup
3974|BBCP|US|https://www.investing.com/equities/industrea-acquisition-a
3975|ZKIN|US|https://www.investing.com/equities/zk-international
3976|HFFG|US|https://www.investing.com/equities/atlantic-acquisition
3977|SECO|US|https://www.investing.com/equities/secoo-holding
3978|ROKU|US|https://www.investing.com/equities/roku
3979|FUV|US|https://www.investing.com/equities/arcimoto
3980|PETZ|US|https://www.investing.com/equities/tdh-holdings
3981|CARG|US|https://www.investing.com/equities/cargurus
3982|LIVX|US|https://www.investing.com/equities/livexlive-media
3983|FAT|US|https://www.investing.com/equities/fat-brands
3984|REDU|US|https://www.investing.com/equities/rise-education-cayman
3985|RBZ|US|https://www.investing.com/equities/draper-oakwood-tech-a
3986|EYE|US|https://www.investing.com/equities/national-vision
3987|AESE|US|https://www.investing.com/equities/black-ridge-o
3988|FNKO|US|https://www.investing.com/equities/funko-inc
3989|SNBR|US|https://www.investing.com/equities/sleep-number
3990|BHTG|US|https://www.investing.com/equities/biohitech-global
3991|KXIN|US|https://www.investing.com/equities/cm-seven-star-o
3992|SFIX|US|https://www.investing.com/equities/stitch-fix
3993|OSW|US|https://www.investing.com/equities/haymaker-acquisition-a
3994|RETO|US|https://www.investing.com/equities/reto-eco-solutions
3995|BOXL|US|https://www.investing.com/equities/boxlight-a
3996|ICLK|US|https://www.investing.com/equities/iclick-interactive-asia
3997|DOGZ|US|https://www.investing.com/equities/dogness-a
3998|DLPN|US|https://www.investing.com/equities/dolphin-entertainment
3999|CDLX|US|https://www.investing.com/equities/cardlytics-inc
4000|FLMN|US|https://www.investing.com/equities/osprey-energy-a
4001|FAMI|US|https://www.investing.com/equities/farmmi
4002|CRON|US|https://www.investing.com/equities/cronos
4003|LAZY|US|https://www.investing.com/equities/lazydays
4004|VERB|US|https://www.investing.com/equities/nfusz
4005|BILI|US|https://www.investing.com/equities/bilibili-inc
4006|IQ|US|https://www.investing.com/equities/iqiyi-inc
4007|HHR|US|https://www.investing.com/equities/headhunter-group-plc
4008|ROAD|US|https://www.investing.com/equities/construction-partners-inc
4009|LOVE|US|https://www.investing.com/equities/the-lovesac-company
4010|EVOP|US|https://www.investing.com/equities/evo-payments-inc
4011|GSKY|US|https://www.investing.com/equities/greensky-inc
4012|PS|US|https://www.investing.com/equities/pluralsight-inc
4013|JRSH|US|https://www.investing.com/equities/jerash
4014|EDNT|US|https://www.investing.com/equities/xspand-products
4015|PLL|US|https://www.investing.com/equities/piedmont-lithium-adr
4016|UXIN|US|https://www.investing.com/equities/uxin
4017|EVER|US|https://www.investing.com/equities/everquote
4018|HQI|US|https://www.investing.com/equities/command-center
4019|WRTC|US|https://www.investing.com/equities/wrap-tech
4020|HYRE|US|https://www.investing.com/equities/hyrecar
4021|TLRY|US|https://www.investing.com/equities/tilray-inc
4022|BRY|US|https://www.investing.com/equities/berry-petroleum-corp
4023|SONO|US|https://www.investing.com/equities/sonos-inc
4024|RPAY|US|https://www.investing.com/equities/thunder-bridge-a
4025|PDD|US|https://www.investing.com/equities/pinduoduo
4026|WISA|US|https://www.investing.com/equities/summit-semiconductor
4027|CMLS|US|https://www.investing.com/equities/cumulus-media-a
4028|SOLO|US|https://www.investing.com/equities/electrameccanica-vehicles
4029|SIC|US|https://www.investing.com/equities/select-interior-a
4030|GRNQ|US|https://www.investing.com/equities/greenpro
4031|KLXE|US|https://www.investing.com/equities/klx-energy
4032|FTDR|US|https://www.investing.com/equities/frontdoor
4033|DOOO|US|https://www.investing.com/equities/brp-inc
4034|YI|US|https://www.investing.com/equities/111-inc
4035|VIOT|US|https://www.investing.com/equities/viomi-technology-adr
4036|ARCE|US|https://www.investing.com/equities/arco-platform
4037|UPWK|US|https://www.investing.com/equities/upwork
4038|NIU|US|https://www.investing.com/equities/niu-technologies
4039|OGI|US|https://www.investing.com/equities/organigram-holdings-inc?cid=1096199
4040|STNE|US|https://www.investing.com/equities/stoneco-ltd
4041|TC|US|https://www.investing.com/equities/tuanche
4042|LEGH|US|https://www.investing.com/equities/legacy-housing-corporation
4043|NFE|US|https://www.investing.com/equities/new-fortress-energy-llc
4044|TBLT|US|https://www.investing.com/equities/toughbuilt-industries
4045|HOTH|US|https://www.investing.com/equities/hoth-therapeutics
4046|AREC|US|https://www.investing.com/equities/american-resources
4047|VFF|US|https://www.investing.com/equities/american-resources
4048|LYFT|US|https://www.investing.com/equities/lyft
4049|FRHC|US|https://www.investing.com/equities/freedom
4050|TW|US|https://www.investing.com/equities/tradeweb-markets-inc
4051|GNLN|US|https://www.investing.com/equities/greenlane-holdings-inc
4052|BYND|US|https://www.investing.com/equities/beyond-meat-inc
4053|WAFU|US|https://www.investing.com/equities/wah-fu-education
4054|ATIF|US|https://www.investing.com/equities/atif-holdings
4055|LK|US|https://www.investing.com/equities/luckin-coffee
4056|RTLR|US|https://www.investing.com/equities/rattler-midstream-lp
4057|IHRT|US|https://www.investing.com/equities/iheartmedia-a
4058|PNRL|US|https://www.investing.com/equities/paringa-resources
4059|GO|US|https://www.investing.com/equities/grocery-outlet-inc
4060|REAL|US|https://www.investing.com/equities/therealreal-inc
4061|WSG|US|https://www.investing.com/equities/wanda-sports-group-co-ltd
4062|KRUS|US|https://www.investing.com/equities/kura-sushi-usa-inc
4063|SNDL|US|https://www.investing.com/equities/sundial-growers-inc
4064|BHAT|US|https://www.investing.com/equities/blue-hat-interactive-entertainment
4065|XPEL|US|https://www.investing.com/equities/xpel-inc
4066|PTON|US|https://www.investing.com/equities/peloton-interactive-inc
4067|HAPP|US|https://www.investing.com/equities/happiness-biotech-group-ltd
4068|MOHO|US|https://www.investing.com/equities/ecmoho-ltd
4069|SAFT|US|https://www.investing.com/equities/safety-insurance
4070|STFC|US|https://www.investing.com/equities/state-auto-financial
4071|FNHC|US|https://www.investing.com/equities/federated-national
4072|UFCS|US|https://www.investing.com/equities/united-fire---cas
4073|UNAM|US|https://www.investing.com/equities/unico-american-corp
4074|AFH|US|https://www.investing.com/equities/atlas-financial-holdings
4075|HIIQ|US|https://www.investing.com/equities/health-insurance-innovations-inc
4076|UIHC|US|https://www.investing.com/equities/united-insurance-holdings-corp
4077|AMBC|US|https://www.investing.com/equities/ambac-financial-group-inc
4078|COOP|US|https://www.investing.com/equities/wmi-holdings
4079|PIH|US|https://www.investing.com/equities/1347-property-in
4080|OXBR|US|https://www.investing.com/equities/oxbridge-re
4081|GWGH|US|https://www.investing.com/equities/gwg-holdings-inc
4082|JRVR|US|https://www.investing.com/equities/james-river-group-holdings-ltd
4083|CNFR|US|https://www.investing.com/equities/conifer-holding-inc
4084|NODK|US|https://www.investing.com/equities/ni-holdings-inc
4085|ICCH|US|https://www.investing.com/equities/icc-holdings-inc
4086|GSHD|US|https://www.investing.com/equities/goosehead-insurance-inc
4087|WTRE|US|https://www.investing.com/equities/watford
4088|PPHI|US|https://www.investing.com/equities/positive-physicians
4089|PLMR|US|https://www.investing.com/equities/palomar-holdings-inc
4090|BRP|US|https://www.investing.com/equities/brp-group-inc
4091|VIPS|US|https://www.investing.com/equities/vipshop-holdings
4092|YY|US|https://www.investing.com/equities/yy-inc
4093|SSTK|US|https://www.investing.com/equities/shutterstock
4094|ATHM|US|https://www.investing.com/equities/autohome-inc-adr
4095|BABA|US|https://www.investing.com/equities/alibaba
4096|W|US|https://www.investing.com/equities/wayfair-inc
4097|NEWR|US|https://www.investing.com/equities/new-relic-inc
4098|GDDY|US|https://www.investing.com/equities/godaddy-inc
4099|SNAP|US|https://www.investing.com/equities/snap-inc
4100|SWCH|US|https://www.investing.com/equities/switch
4101|SE|US|https://www.investing.com/equities/sea-limited
4102|SOGO|US|https://www.investing.com/equities/sogou
4103|EB|US|https://www.investing.com/equities/eventbrite-a
4104|PLAN|US|https://www.investing.com/equities/anaplan
4105|PICO|US|https://www.investing.com/equities/pico-holdings-inc
4106|SIEB|US|https://www.investing.com/equities/siebert-financial
4107|SNFCA|US|https://www.investing.com/equities/security-national
4108|STRS|US|https://www.investing.com/equities/stratus-propertie
4109|VRTS|US|https://www.investing.com/equities/virtus-investment
4110|WETF|US|https://www.investing.com/equities/wisdomtree-invest
4111|WRLD|US|https://www.investing.com/equities/world-acceptance
4112|WRLS|US|https://www.investing.com/equities/telular-corp
4113|OPI|US|https://www.investing.com/equities/government-properties-income-trust
4114|CMCT|US|https://www.investing.com/equities/pmc-commercial-trust
4115|PFMT|US|https://www.investing.com/equities/performant-financial-corp
4116|MGI|US|https://www.investing.com/equities/moneygram-int.
4117|CG|US|https://www.investing.com/equities/carlyle-group
4118|ASPS|US|https://www.investing.com/equities/altisource-portfolio-solutions-sa
4119|LAND|US|https://www.investing.com/equities/gladstone-land-corp
4120|WHLR|US|https://www.investing.com/equities/wheeler-riet-inc
4121|KBSF|US|https://www.investing.com/equities/aquasition-corp
